<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
TRNFP,D,17/01/08,000000,48334.9900000,48334.9900000,45030.0000000,46300.0000000,5736
TRNFP,D,18/01/08,000000,45300.0000000,47200.0000000,45221.0500000,46980.0000000,3426
TRNFP,D,21/01/08,000000,46000.0000000,46198.8800000,42800.0000000,43500.0600000,6602
TRNFP,D,22/01/08,000000,41201.0000000,43000.0000000,37220.0000000,41900.0000000,7402
TRNFP,D,23/01/08,000000,42498.0000000,43499.8900000,39700.0000000,40101.0000000,5080
TRNFP,D,24/01/08,000000,42878.0000000,42880.0000000,40650.0000000,41250.0000000,6367
TRNFP,D,25/01/08,000000,41800.0000000,42400.0000000,40750.0000000,41401.0000000,5570
TRNFP,D,28/01/08,000000,39800.0000000,40850.0000000,39330.0000000,40380.0000000,2707
TRNFP,D,29/01/08,000000,41000.0100000,41287.8600000,40501.1200000,40829.9800000,4741
TRNFP,D,30/01/08,000000,40700.0000000,41299.9900000,40250.0000000,40950.0000000,2882
TRNFP,D,31/01/08,000000,40640.0000000,41799.9900000,39510.0000000,40400.0000000,5643
TRNFP,D,01/02/08,000000,40999.9000000,43400.0000000,40765.0300000,42700.0000000,6700
TRNFP,D,04/02/08,000000,43450.0000000,44575.9700000,43060.0200000,43889.0000000,5674
TRNFP,D,05/02/08,000000,43300.0000000,44154.9900000,42200.0000000,42200.0000000,8618
TRNFP,D,06/02/08,000000,41202.0000000,42100.0300000,40435.7100000,41502.0000000,5548
TRNFP,D,07/02/08,000000,41289.0000000,41540.0000000,38535.0000000,39102.0600000,8246
TRNFP,D,08/02/08,000000,39890.0000000,39890.0000000,38500.0000000,39000.0000000,3675
TRNFP,D,11/02/08,000000,39550.0000000,39800.0100000,38740.0000000,39503.0000000,5632
TRNFP,D,12/02/08,000000,40000.0100000,41600.0000000,39753.0000000,41220.0000000,12608
TRNFP,D,13/02/08,000000,41000.0000000,42195.0000000,40250.0000000,41800.0000000,7254
TRNFP,D,14/02/08,000000,42500.0000000,43000.0000000,41202.0000000,41560.0000000,9059
TRNFP,D,15/02/08,000000,40000.0000000,41289.9900000,39600.0000000,40000.0000000,6005
TRNFP,D,18/02/08,000000,40200.0000000,40693.0000000,39622.0000000,39890.0000000,4441
TRNFP,D,19/02/08,000000,40180.0000000,40200.0000000,39302.0100000,39800.0000000,7057
TRNFP,D,20/02/08,000000,39497.0000000,39650.0000000,38000.0000000,38400.0000000,6956
TRNFP,D,21/02/08,000000,38699.9700000,39699.9000000,38300.0000000,38580.0000000,12443
TRNFP,D,22/02/08,000000,38101.0700000,38910.0000000,37716.0000000,37870.0000000,10031
TRNFP,D,26/02/08,000000,38300.0000000,38550.0000000,37450.3000000,37500.0000000,7805
TRNFP,D,27/02/08,000000,37925.0000000,37948.9800000,35025.0000000,35850.0000000,27617
TRNFP,D,28/02/08,000000,35890.0000000,35940.0000000,34970.0000000,35016.0000000,7196
TRNFP,D,29/02/08,000000,34824.7100000,35589.0000000,34000.0000000,34015.0100000,8753
TRNFP,D,03/03/08,000000,33444.0000000,33655.0000000,32400.0000000,33655.0000000,7880
TRNFP,D,04/03/08,000000,33946.9900000,34200.0000000,31300.0000000,31561.0200000,12515
TRNFP,D,05/03/08,000000,31719.9900000,31900.0000000,30800.0000000,31301.0000000,10087
TRNFP,D,06/03/08,000000,31601.0100000,33280.0000000,31601.0100000,32375.0000000,17741
TRNFP,D,07/03/08,000000,31821.0000000,33179.8900000,31305.0100000,31621.1100000,12943
TRNFP,D,11/03/08,000000,31520.0000000,33450.0000000,31412.0500000,33435.0000000,12484
TRNFP,D,12/03/08,000000,33800.0000000,34070.0000000,33000.0000000,33389.0000000,11094
TRNFP,D,13/03/08,000000,32900.0000000,34387.0000000,32505.0400000,33693.7300000,8518
TRNFP,D,14/03/08,000000,34299.9900000,34349.8900000,33490.0000000,33530.0000000,6263
TRNFP,D,17/03/08,000000,33000.0000000,33000.0000000,31405.0000000,31921.0000000,5024
TRNFP,D,18/03/08,000000,32240.0000000,32499.0000000,31600.0000000,32489.9900000,3553
TRNFP,D,19/03/08,000000,32800.0000000,32948.0000000,31850.0000000,32489.9900000,4831
TRNFP,D,20/03/08,000000,31800.0000000,32300.0000000,31370.0100000,31911.0200000,4083
TRNFP,D,21/03/08,000000,32105.0000000,32279.9900000,31515.0000000,32090.0000000,3459
TRNFP,D,24/03/08,000000,32050.0000000,32777.7700000,31740.0000000,32750.0000000,2288
TRNFP,D,25/03/08,000000,32701.0000000,33400.0000000,32360.0000000,32700.0000000,5400
TRNFP,D,26/03/08,000000,32789.9900000,32789.9900000,32337.0000000,32355.0200000,1659
TRNFP,D,27/03/08,000000,32576.9900000,33200.0000000,32325.0000000,32500.0000000,3272
TRNFP,D,28/03/08,000000,32600.0000000,33100.0000000,32111.1100000,32930.0000000,4171
TRNFP,D,31/03/08,000000,32500.0000000,33680.0000000,32350.0000000,33035.0000000,5703
TRNFP,D,01/04/08,000000,32951.0000000,33666.0000000,32700.0000000,33070.0000000,5942
TRNFP,D,02/04/08,000000,33401.0000000,33899.9900000,32651.0000000,32805.0000000,8699
TRNFP,D,03/04/08,000000,32998.9900000,33000.0000000,31968.0000000,31970.0000000,5135
TRNFP,D,04/04/08,000000,32000.0000000,32400.0000000,31531.0300000,31565.0200000,2537
TRNFP,D,07/04/08,000000,31600.0000000,31990.0000000,31530.0000000,31650.0000000,4031
TRNFP,D,08/04/08,000000,31790.0000000,31900.0000000,31401.0100000,31900.0000000,10427
TRNFP,D,09/04/08,000000,31895.0000000,32209.4300000,31659.0900000,31700.0000000,5806
TRNFP,D,10/04/08,000000,31560.0100000,31769.9900000,31300.0000000,31300.0000000,4361
TRNFP,D,11/04/08,000000,31450.0000000,31700.0000000,30600.0000000,30850.0000000,3808
TRNFP,D,14/04/08,000000,30550.0100000,30550.0100000,29951.0000000,30240.0000000,3035
TRNFP,D,15/04/08,000000,30360.0000000,30569.9100000,30168.9700000,30344.0000000,2366
TRNFP,D,16/04/08,000000,30346.0300000,30500.0000000,30100.0000000,30398.0000000,4608
TRNFP,D,17/04/08,000000,30500.0000000,30600.0000000,29501.0000000,29560.2000000,3943
TRNFP,D,18/04/08,000000,29775.0000000,29976.8600000,29070.0000000,29690.0000000,6098
TRNFP,D,21/04/08,000000,29890.0000000,30035.0000000,29450.0000000,29505.0000000,5098
TRNFP,D,22/04/08,000000,29654.9800000,30340.0000000,29499.0100000,29770.0000000,10079
TRNFP,D,23/04/08,000000,29800.0000000,30080.0000000,29610.0200000,29680.0000000,5845
TRNFP,D,24/04/08,000000,29750.0000000,30100.0000000,29511.4000000,29750.0100000,4624
TRNFP,D,25/04/08,000000,30000.0000000,30000.0000000,29572.0100000,29602.3300000,3753
TRNFP,D,28/04/08,000000,29582.4800000,29700.0000000,29202.0000000,29204.0000000,3174
TRNFP,D,29/04/08,000000,29200.0000000,29348.0000000,28705.0000000,29050.0000000,4504
TRNFP,D,30/04/08,000000,29040.0000000,29200.0000000,28815.0300000,28914.0100000,3734
TRNFP,D,04/05/08,000000,29298.9800000,29865.0000000,29000.0000000,29579.0000000,4243
TRNFP,D,05/05/08,000000,29550.0000000,29950.0000000,29550.0000000,29807.0000000,6272
TRNFP,D,06/05/08,000000,29977.0000000,31310.0000000,29977.0000000,30452.1300000,19806
TRNFP,D,07/05/08,000000,30650.0000000,31200.0000000,29980.0000000,30550.0000000,9975
TRNFP,D,08/05/08,000000,30400.0000000,31450.0000000,30220.0000000,30900.0000000,12621
TRNFP,D,12/05/08,000000,30949.9900000,32790.0000000,30789.1800000,31990.0000000,16961
TRNFP,D,13/05/08,000000,32000.0000000,33600.0000000,31406.0100000,33499.0000000,25068
TRNFP,D,14/05/08,000000,33800.0000000,35756.0000000,33400.0000000,35500.0000000,30944
TRNFP,D,15/05/08,000000,35730.0000000,38000.0000000,35500.0000000,36501.0000000,34316
TRNFP,D,16/05/08,000000,36670.0100000,37694.9900000,35901.0100000,36399.0000000,19082
TRNFP,D,19/05/08,000000,36600.0000000,36799.8800000,35211.0000000,35700.0000000,8722
TRNFP,D,20/05/08,000000,35500.0000000,35950.0000000,34560.0000000,34811.0000000,10889
TRNFP,D,21/05/08,000000,34561.0100000,35700.0100000,34400.0000000,35139.9900000,9607
TRNFP,D,22/05/08,000000,35290.0000000,35880.0000000,34325.0000000,34500.0000000,5651
TRNFP,D,23/05/08,000000,34700.0000000,34750.0000000,33800.0000000,34250.0000000,3142
TRNFP,D,26/05/08,000000,34000.0000000,34600.0000000,33900.0000000,34034.0000000,2450
TRNFP,D,27/05/08,000000,34298.0000000,34489.9700000,33371.0100000,34000.0000000,4006
TRNFP,D,28/05/08,000000,33500.0000000,35555.3500000,33500.0000000,34800.0000000,9729
TRNFP,D,29/05/08,000000,35000.0000000,35289.9900000,34868.9400000,35000.0000000,4321
TRNFP,D,30/05/08,000000,34900.0100000,36820.0000000,34750.0000000,36489.9900000,11263
TRNFP,D,02/06/08,000000,36460.0000000,36481.0000000,35703.0000000,36000.0000000,4704
TRNFP,D,03/06/08,000000,35708.1100000,36599.9100000,35333.3300000,36268.0000000,4247
TRNFP,D,04/06/08,000000,36150.0000000,37200.0000000,35200.0000000,35750.0000000,9164
TRNFP,D,05/06/08,000000,35700.0000000,36397.0000000,35468.0000000,35699.9600000,4384
TRNFP,D,06/06/08,000000,36260.0000000,36379.9900000,35600.0000000,35700.0000000,8172
TRNFP,D,07/06/08,000000,35430.0000000,35600.0000000,34505.0000000,34707.0000000,3824
TRNFP,D,09/06/08,000000,34988.9900000,35494.8200000,34707.0000000,35080.0000000,3696
TRNFP,D,10/06/08,000000,34900.0000000,34999.9800000,34200.1000000,34280.0000000,2794
TRNFP,D,11/06/08,000000,34295.1000000,34450.0000000,33800.0000000,33810.0000000,4239
TRNFP,D,16/06/08,000000,34025.0000000,34280.0000000,33501.0000000,33547.9800000,4394
TRNFP,D,17/06/08,000000,33638.0000000,35000.0100000,33530.0100000,34300.2000000,12808
TRNFP,D,18/06/08,000000,34304.9900000,34560.0000000,33750.0000000,33750.0000000,6421
TRNFP,D,19/06/08,000000,33410.2100000,34339.8000000,33003.0000000,34140.0000000,4762
TRNFP,D,20/06/08,000000,34149.9900000,34149.9900000,32751.0000000,33100.1100000,8008
TRNFP,D,23/06/08,000000,33000.0100000,33100.0000000,32556.1000000,32850.0000000,4381
TRNFP,D,24/06/08,000000,32800.0100000,32994.0000000,31981.0000000,32200.0000000,7619
TRNFP,D,25/06/08,000000,32200.0000000,32599.0000000,32011.0600000,32398.9800000,3462
TRNFP,D,26/06/08,000000,32700.0000000,33000.0000000,32200.0000000,32500.0000000,2927
TRNFP,D,27/06/08,000000,32000.0000000,32150.0000000,31600.0100000,31900.0000000,5978
TRNFP,D,30/06/08,000000,31925.0000000,32249.9900000,31500.0000000,31750.0000000,4053
TRNFP,D,01/07/08,000000,31600.0000000,32000.0000000,30562.0000000,30900.0000000,5660
TRNFP,D,02/07/08,000000,30907.0000000,31280.0000000,30821.0000000,31110.1300000,3796
TRNFP,D,03/07/08,000000,30500.0000000,31101.5600000,30499.9900000,30990.0000000,3759
TRNFP,D,04/07/08,000000,30982.0000000,31242.0000000,30050.0000000,30244.9900000,5800
TRNFP,D,07/07/08,000000,30250.0000000,30840.0300000,30060.0000000,30250.0000000,3688
TRNFP,D,08/07/08,000000,30189.9900000,30200.0000000,27966.1000000,28700.0000000,19118
TRNFP,D,09/07/08,000000,28700.0000000,28900.0000000,28390.0000000,28461.0000000,6540
TRNFP,D,10/07/08,000000,28300.0000000,28459.9900000,27971.0000000,28115.0000000,5200
TRNFP,D,11/07/08,000000,28299.9900000,28350.0000000,27460.0000000,27460.0000000,8021
TRNFP,D,14/07/08,000000,27390.0000000,27872.0000000,27390.0000000,27711.0000000,4492
TRNFP,D,15/07/08,000000,27400.0000000,27950.0000000,27121.0000000,27180.0000000,5582
TRNFP,D,16/07/08,000000,27156.0300000,27500.0000000,27000.0100000,27150.0000000,5137
TRNFP,D,17/07/08,000000,27489.9900000,27600.0000000,27088.0000000,27280.0000000,5689
TRNFP,D,18/07/08,000000,27100.0000000,28350.0000000,27050.0000000,28150.0000000,15888
TRNFP,D,21/07/08,000000,28586.0000000,31100.0000000,28150.0000000,30889.9000000,21560
TRNFP,D,22/07/08,000000,30600.0000000,32400.0000000,30507.0000000,32157.0000000,20697
TRNFP,D,23/07/08,000000,32390.0000000,33350.0000000,30650.0700000,31300.0100000,21404
TRNFP,D,24/07/08,000000,31499.0000000,32689.9900000,30333.0000000,32149.9700000,16664
TRNFP,D,25/07/08,000000,31860.0000000,32190.0000000,30505.0000000,31700.0000000,14109
TRNFP,D,28/07/08,000000,31807.0000000,31980.0000000,29865.0500000,30740.0000000,11397
TRNFP,D,29/07/08,000000,30111.0000000,30300.0000000,29275.0000000,29655.0100000,7469
TRNFP,D,30/07/08,000000,30199.9900000,30999.9800000,29666.0000000,29666.0600000,4975
TRNFP,D,31/07/08,000000,29804.0000000,29804.0000000,28800.0000000,29110.0000000,10283
TRNFP,D,01/08/08,000000,29300.0000000,29797.9700000,28601.0200000,28999.9900000,2765
TRNFP,D,04/08/08,000000,28705.0000000,28900.0000000,27670.0100000,28005.0000000,4363
TRNFP,D,05/08/08,000000,27670.0100000,27850.0000000,26400.0000000,26598.9700000,5169
TRNFP,D,06/08/08,000000,26850.0000000,27699.0000000,25400.0000000,26490.0000000,13483
TRNFP,D,07/08/08,000000,26750.0000000,27615.0000000,26400.0000000,26641.0300000,8807
TRNFP,D,08/08/08,000000,26899.0000000,26899.0000000,24600.0600000,24707.0100000,10163
TRNFP,D,11/08/08,000000,24707.0000000,25200.0000000,19000.0000000,25149.9900000,11909
TRNFP,D,12/08/08,000000,25100.0000000,27250.0000000,24320.1400000,27000.0000000,7924
TRNFP,D,13/08/08,000000,26799.9900000,27990.9500000,26311.0000000,27000.0000000,12929
TRNFP,D,14/08/08,000000,27365.7000000,27670.0000000,26600.0000000,26918.0000000,4408
TRNFP,D,15/08/08,000000,27001.0100000,27150.0000000,25920.0000000,26350.0000000,6278
TRNFP,D,18/08/08,000000,26599.0000000,26840.0000000,25850.0100000,25950.0000000,3395
TRNFP,D,19/08/08,000000,25600.0000000,25600.0100000,23900.0000000,24230.0000000,3807
TRNFP,D,20/08/08,000000,24401.0000000,25500.0000000,24401.0000000,24900.0000000,4671
TRNFP,D,21/08/08,000000,25100.0100000,25260.0000000,24001.0000000,24928.7800000,3301
TRNFP,D,22/08/08,000000,25399.0000000,25500.0000000,24602.0000000,24800.0000000,3620
TRNFP,D,25/08/08,000000,24801.0000000,24801.0000000,22750.0000000,22751.0000000,3682
TRNFP,D,26/08/08,000000,22090.0000000,22525.0100000,20720.0000000,21766.9900000,5427
TRNFP,D,27/08/08,000000,22129.0000000,22750.0000000,21800.0000000,22750.0000000,5597
TRNFP,D,28/08/08,000000,23100.0000000,24090.0000000,22675.5500000,24011.0000000,5456
TRNFP,D,29/08/08,000000,24011.0000000,25300.0000000,23599.0000000,25210.0000000,6059
TRNFP,D,01/09/08,000000,25197.0000000,26450.0000000,24650.0100000,26400.0000000,3708
TRNFP,D,02/09/08,000000,26300.0000000,26800.0100000,25250.0000000,25759.9000000,4487
TRNFP,D,03/09/08,000000,25400.0000000,25650.0000000,24401.0100000,24590.0000000,5269
TRNFP,D,04/09/08,000000,24500.0000000,24885.0000000,23051.1100000,23100.0000000,3395
TRNFP,D,05/09/08,000000,22359.5700000,22889.9900000,20505.0000000,21290.0000000,12628
TRNFP,D,08/09/08,000000,22000.0000000,22500.0000000,21405.2900000,21800.0000000,6617
TRNFP,D,09/09/08,000000,21700.0000000,21700.0000000,19625.0000000,19800.0000000,5993
TRNFP,D,10/09/08,000000,19115.0000000,19746.0000000,18320.0000000,19669.8500000,10876
TRNFP,D,11/09/08,000000,19769.2100000,19979.9900000,16100.0000000,16600.0000000,14163
TRNFP,D,12/09/08,000000,17000.0000000,18348.0000000,16200.0100000,17200.0000000,22773
TRNFP,D,15/09/08,000000,16800.0000000,17094.0000000,15574.0000000,15800.0000000,9633
TRNFP,D,16/09/08,000000,15055.0000000,15055.0000000,11000.0900000,12001.0000000,18050
TRNFP,D,17/09/08,000000,13000.0000000,13100.0000000,9501.0000000,10001.0100000,6535
TRNFP,D,19/09/08,000000,11230.0000000,14000.0100000,11230.0000000,13776.9600000,7126
TRNFP,D,22/09/08,000000,14199.0000000,17190.0000000,13801.0000000,16897.9600000,13557
TRNFP,D,23/09/08,000000,16000.0000000,17498.9500000,15050.0000000,15301.0000000,8342
TRNFP,D,24/09/08,000000,15379.9900000,15960.0000000,15250.0000000,15425.0000000,5648
TRNFP,D,25/09/08,000000,15499.0000000,15595.9900000,14755.0000000,15500.0000000,4734
TRNFP,D,26/09/08,000000,15500.0000000,17000.0000000,15199.0000000,16900.0000000,12208
TRNFP,D,29/09/08,000000,16780.0000000,18001.0000000,16616.0000000,17320.0000000,10617
TRNFP,D,30/09/08,000000,16000.0000000,17476.5000000,12000.0000000,16745.0000000,13968
TRNFP,D,01/10/08,000000,17100.0100000,18199.0000000,16520.0000000,16700.0700000,8134
TRNFP,D,02/10/08,000000,16700.0000000,17500.0000000,15500.0000000,15500.0000000,4103
TRNFP,D,03/10/08,000000,15220.0000000,15401.0000000,13190.0000000,15000.0000000,5547
TRNFP,D,06/10/08,000000,14501.1000000,14501.1000000,11800.0400000,12800.0000000,7581
TRNFP,D,07/10/08,000000,13000.0000000,13325.0000000,11100.0000000,12000.0000000,7304
TRNFP,D,08/10/08,000000,11158.0000000,11158.0000000,9700.0000000,9800.1400000,1012
TRNFP,D,09/10/08,000000,10399.9700000,11640.0000000,10300.0000000,10700.0000000,5452
TRNFP,D,13/10/08,000000,11000.0000000,11494.9900000,9900.0100000,10490.0000000,5539
TRNFP,D,14/10/08,000000,11500.0000000,11955.0000000,11100.0000000,11350.0000000,7840
TRNFP,D,15/10/08,000000,11000.0000000,11200.0000000,10324.9900000,10360.0000000,5646
TRNFP,D,16/10/08,000000,9701.0000000,10099.7700000,8644.0000000,8850.0000000,5176
TRNFP,D,17/10/08,000000,9030.0000000,9500.0000000,8200.0000000,8898.0000000,4678
TRNFP,D,20/10/08,000000,9000.0000000,9900.0000000,8450.0000000,8699.9900000,6030
TRNFP,D,21/10/08,000000,8999.9900000,9182.6100000,8650.0000000,8750.0000000,8834
TRNFP,D,22/10/08,000000,8580.0000000,8600.0000000,8119.0000000,8210.0000000,7952
TRNFP,D,23/10/08,000000,7900.0000000,8247.0000000,7595.0000000,7800.0000000,5188
TRNFP,D,24/10/08,000000,7698.9900000,7699.0000000,6050.0000000,6050.0000000,1858
TRNFP,D,28/10/08,000000,6716.0000000,6996.9900000,5811.0000000,6595.0000000,14430
TRNFP,D,29/10/08,000000,6974.0000000,7400.0000000,6786.0000000,7301.0200000,9001
TRNFP,D,30/10/08,000000,7498.9900000,9300.0000000,7498.0000000,8798.0000000,19578
TRNFP,D,31/10/08,000000,7970.0000000,9145.0000000,7750.0000000,9049.9900000,11088
TRNFP,D,01/11/08,000000,9179.9700000,9850.0000000,9049.9900000,9450.0000000,4857
TRNFP,D,05/11/08,000000,9924.0000000,10800.0000000,9580.0000000,10100.0000000,14814
TRNFP,D,06/11/08,000000,9300.0000000,9450.0000000,8500.0100000,9025.0000000,9633
TRNFP,D,07/11/08,000000,8810.0000000,9398.0000000,8460.0000000,9251.0000000,5189
TRNFP,D,10/11/08,000000,9800.0000000,9985.0000000,9000.0000000,9050.0000000,10373
TRNFP,D,11/11/08,000000,8855.0000000,9000.0000000,7540.0000000,7769.8700000,4091
TRNFP,D,13/11/08,000000,6500.0000000,7799.9800000,6200.0000000,7530.0000000,4531
TRNFP,D,14/11/08,000000,8000.0000000,8800.0000000,7100.0000000,7140.0000000,5001
TRNFP,D,17/11/08,000000,7100.5800000,7250.0000000,6821.0000000,6950.0000000,3387
TRNFP,D,18/11/08,000000,6800.0000000,7550.0000000,6515.0600000,7469.9900000,4804
TRNFP,D,19/11/08,000000,7500.0000000,7550.0000000,7100.0000000,7400.0000000,3476
TRNFP,D,20/11/08,000000,6850.0000000,7238.0000000,6755.0100000,7099.9200000,3359
TRNFP,D,21/11/08,000000,7400.0000000,7479.9800000,7064.0000000,7188.0000000,2078
TRNFP,D,24/11/08,000000,7385.0000000,7845.0000000,7224.0900000,7750.0000000,15315
TRNFP,D,25/11/08,000000,7996.0000000,8130.0000000,6850.0000000,6850.0100000,22113
TRNFP,D,26/11/08,000000,6998.0000000,7180.0000000,6301.0000000,6535.9900000,8462
TRNFP,D,27/11/08,000000,6796.0000000,7100.0000000,6580.0000000,6949.9900000,9156
TRNFP,D,28/11/08,000000,7200.0000000,7292.0000000,6610.0000000,6984.0000000,5412
TRNFP,D,01/12/08,000000,6802.0100000,6999.0000000,6700.0000000,6800.0000000,6726
TRNFP,D,02/12/08,000000,6541.1000000,6810.0000000,6412.0000000,6700.2700000,4673
TRNFP,D,03/12/08,000000,6739.1400000,6778.9900000,6551.2300000,6728.0000000,2509
TRNFP,D,04/12/08,000000,6786.0000000,6990.0000000,6625.0100000,6920.0000000,3717
TRNFP,D,05/12/08,000000,6790.0000000,6886.9500000,6671.0400000,6800.0000000,1744
TRNFP,D,08/12/08,000000,7300.0000000,7439.9900000,7100.0000000,7343.1000000,7484
TRNFP,D,09/12/08,000000,7400.0000000,7400.0000000,7068.0000000,7100.0500000,3196
TRNFP,D,10/12/08,000000,7199.0000000,8060.0000000,7100.0000000,7780.0000000,9838
TRNFP,D,11/12/08,000000,7899.0000000,8087.9900000,7600.0100000,7800.0000000,8133
TRNFP,D,12/12/08,000000,7331.0000000,7688.0000000,7237.5700000,7420.1000000,5768
TRNFP,D,15/12/08,000000,7675.0000000,7778.0000000,7430.0000000,7570.0000000,6843
TRNFP,D,16/12/08,000000,7499.0000000,7870.0000000,7350.0000000,7790.0000000,8646
TRNFP,D,17/12/08,000000,7950.0000000,8023.7000000,7611.0000000,7650.0000000,3333
TRNFP,D,18/12/08,000000,7550.0000000,8020.0000000,7357.5700000,7590.0000000,7697
TRNFP,D,19/12/08,000000,7499.0000000,7499.9900000,7009.9700000,7449.9900000,3849
TRNFP,D,22/12/08,000000,7450.0200000,7589.9900000,7308.0000000,7536.8400000,2686
TRNFP,D,23/12/08,000000,7449.9900000,7780.0000000,7421.0000000,7748.0000000,6394
TRNFP,D,24/12/08,000000,7770.0000000,7937.9000000,7550.0000000,7576.9300000,4258
TRNFP,D,25/12/08,000000,7600.1700000,7734.9900000,7309.0100000,7350.0000000,4515
TRNFP,D,26/12/08,000000,7400.0000000,7450.0000000,7011.1100000,7011.1100000,2709
TRNFP,D,29/12/08,000000,7111.1100000,7299.9900000,6823.1700000,6830.0000000,2573
TRNFP,D,30/12/08,000000,6997.9900000,7049.9900000,6700.0000000,6800.0000000,3103
TRNFP,D,31/12/08,000000,6733.0100000,7383.5800000,6725.0100000,6925.4300000,2400
TRNFP,D,11/01/09,000000,7209.9900000,7210.0000000,6878.0000000,6899.9800000,2672
TRNFP,D,12/01/09,000000,6850.0000000,7089.0000000,6800.0000000,6960.0100000,2131
TRNFP,D,13/01/09,000000,6855.0000000,7091.0000000,6700.0100000,6895.0100000,2927
TRNFP,D,14/01/09,000000,6999.9900000,7300.0000000,6810.0000000,6810.0600000,7636
TRNFP,D,15/01/09,000000,6799.0000000,7082.9900000,6799.0000000,6945.9900000,3767
TRNFP,D,16/01/09,000000,7050.0000000,7100.0000000,6871.0100000,6900.0000000,2275
TRNFP,D,19/01/09,000000,6971.3100000,7044.3000000,6580.0000000,6634.0100000,3025
TRNFP,D,20/01/09,000000,6610.0000000,6650.0000000,6490.0000000,6570.0000000,2477
TRNFP,D,21/01/09,000000,6448.0000000,6899.0000000,6405.0000000,6801.0000000,1498
TRNFP,D,22/01/09,000000,6949.9700000,6999.9700000,6480.0000000,6536.2100000,1756
TRNFP,D,23/01/09,000000,6599.9900000,6647.9900000,5994.0000000,6122.9600000,5535
TRNFP,D,26/01/09,000000,6102.0000000,6450.0000000,6102.0000000,6318.0000000,5318
TRNFP,D,27/01/09,000000,6400.0000000,6580.0000000,6111.5800000,6289.0000000,12099
TRNFP,D,28/01/09,000000,6335.0100000,6415.8000000,6205.2700000,6340.0000000,5666
TRNFP,D,29/01/09,000000,6415.0000000,6415.0000000,6101.0100000,6324.0000000,5803
TRNFP,D,30/01/09,000000,6200.0200000,6670.0000000,6200.0200000,6599.9000000,8512
TRNFP,D,02/02/09,000000,6538.3900000,6584.9700000,6301.0000000,6490.0000000,2457
TRNFP,D,03/02/09,000000,6549.9900000,6643.2500000,6451.0100000,6540.1900000,2974
TRNFP,D,04/02/09,000000,6511.0300000,6921.0000000,6511.0000000,6850.0000000,3475
TRNFP,D,05/02/09,000000,6740.0100000,6820.0000000,6650.0000000,6670.1000000,4087
TRNFP,D,06/02/09,000000,6790.0000000,7315.0000000,6720.0000000,7270.0000000,5983
TRNFP,D,09/02/09,000000,7220.0000000,7649.0000000,7150.0000000,7570.0000000,7759
TRNFP,D,10/02/09,000000,7560.0000000,7939.9900000,7360.0000000,7850.0000000,9496
TRNFP,D,11/02/09,000000,7426.3600000,7899.0000000,7426.3600000,7699.0000000,7160
TRNFP,D,12/02/09,000000,7610.0000000,7888.2000000,7250.0100000,7265.0000000,6292
TRNFP,D,13/02/09,000000,7370.0000000,8770.0000000,7349.9700000,8439.0000000,16993
TRNFP,D,16/02/09,000000,8440.0000000,9200.0000000,8158.0100000,8286.0100000,19619
TRNFP,D,17/02/09,000000,8120.0000000,8748.0000000,7720.0000000,7880.0000000,12061
TRNFP,D,18/02/09,000000,7780.0000000,8500.0000000,7330.8400000,7699.0000000,13103
TRNFP,D,19/02/09,000000,7820.0000000,8150.0000000,7570.0000000,7600.0000000,16364
TRNFP,D,20/02/09,000000,7510.0000000,7510.0000000,7130.0000000,7205.5500000,4530
TRNFP,D,24/02/09,000000,7070.0000000,7298.9800000,6930.0100000,7259.9900000,7753
TRNFP,D,25/02/09,000000,7411.0000000,7550.0000000,7100.0000000,7100.5000000,4076
TRNFP,D,26/02/09,000000,7363.5800000,7559.9800000,7218.1200000,7310.0000000,11047
TRNFP,D,27/02/09,000000,7310.0000000,7439.4400000,7000.0100000,7080.0000000,12106
TRNFP,D,02/03/09,000000,6910.0000000,7019.0000000,6805.1100000,6820.0000000,5529
TRNFP,D,03/03/09,000000,6758.0300000,7087.0000000,6758.0300000,6950.0000000,5054
TRNFP,D,04/03/09,000000,6999.9900000,7348.9800000,6999.9900000,7238.9500000,8481
TRNFP,D,05/03/09,000000,7299.0000000,7310.0000000,7050.0100000,7050.0100000,5784
TRNFP,D,06/03/09,000000,6960.0100000,7275.0000000,6960.0100000,7245.9900000,5342
TRNFP,D,10/03/09,000000,7250.0100000,7901.0000000,7250.0100000,7861.0000000,20338
TRNFP,D,11/03/09,000000,7828.0000000,7850.0000000,7450.0000000,7706.0000000,10734
TRNFP,D,12/03/09,000000,7515.0000000,7759.7500000,7456.4900000,7668.9600000,9604
TRNFP,D,13/03/09,000000,7821.0000000,7948.0000000,7601.5300000,7668.7800000,11273
TRNFP,D,16/03/09,000000,7650.0000000,8700.0000000,7000.0000000,8695.0000000,20871
TRNFP,D,17/03/09,000000,8860.0000000,8865.0000000,8205.0000000,8364.9000000,16192
TRNFP,D,18/03/09,000000,8468.0000000,8498.9000000,8120.0000000,8299.9900000,9865
TRNFP,D,19/03/09,000000,8379.9900000,9350.0000000,8379.9900000,9120.0000000,25758
TRNFP,D,20/03/09,000000,9000.0000000,9480.0000000,8820.0000000,9299.9900000,12576
TRNFP,D,23/03/09,000000,9500.0000000,9890.0000000,9306.0000000,9650.0000000,13521
